event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
"623000198",true,2014/05/23,5.802,52.86,,40,-126,401.6709094,"50",52.86,52.86,"2",5.802,5.802,"4","0","3",244,"8","40","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000199",true,2014/05/23,5.797,52.865,,40,-122,401.6709118,"58",52.865,52.865,"3",5.797,5.797,"6","0","3",359,"158","192","1","47",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000200",true,2014/05/23,5.801,52.864,,40,-122,401.6709093,"58",52.864,52.864,"3",5.801,5.801,"5","0","3",294,"10","40","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000201",true,2014/05/25,5.816,52.869,,40,-121,401.6709041,"40",52.869,52.869,"1",5.816,5.816,"7","0","3",475,"1","41","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000202",true,2014/05/25,5.817,52.869,,40,-138,401.6709036,"8",52.869,52.869,B,5.817,5.817,"1","0","3",0,"169","192","3","6",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000203",true,2014/05/25,5.812,52.868,,40,-129,401.6709074,"0",52.868,52.868,B,5.812,5.812,"1","0","3",0,"160","192","3","13",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000204",true,2014/05/25,5.804,52.871,,40,-127,401.6709111,"50",52.871,52.871,"2",5.804,5.804,"7","0","3",400,"2","41","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000205",true,2014/05/25,5.797,52.864,,40,-119,401.6709071,"50",52.864,52.864,"3",5.797,5.797,"6","1","3",292,"3","41","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000206",true,2014/05/25,5.815,52.862,,40,-127,401.6709189,"0",52.862,52.862,B,5.815,5.815,"2","0","3",113,"163","188","2","33",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000207",true,2014/05/25,5.817,52.865,,40,-124,401.6709188,"8",52.865,52.865,B,5.817,5.817,"2","0","3",119,"153","184","2","49",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000208",true,2014/05/25,5.804,52.865,,40,-126,401.6709185,"58",52.865,52.865,"3",5.804,5.804,"5","0","3",296,"148","180","1","5",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000209",true,2014/05/25,5.798,52.866,,40,-119,401.6709181,"50",52.866,52.866,"3",5.798,5.798,"6","2","3",354,"145","176","3","11",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000210",true,2014/05/25,5.755,52.89,,41,-124,401.6709224,"58",52.89,52.89,"2",5.755,5.755,"5","0","3",353,"143","172","3","35",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000211",false,2014/05/25,,,true,0,,401.65,"0",,,Z,,,"2",,,118,"6","41","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000212",true,2014/05/25,5.742,52.893,,41,-124,401.6709192,"58",52.893,52.893,"1",5.742,5.742,"4","0","3",236,"6","41","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000213",true,2014/05/25,5.714,52.9,,42,-133,401.6709127,"8",52.9,52.9,B,5.714,5.714,"2","0","3",60,"153","168","3","25",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000214",true,2014/05/26,5.741,52.9,,41,-129,401.6709254,"8",52.9,52.9,B,5.741,5.741,"2","0","3",60,"10","9","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000215",true,2014/05/28,5.794,52.871,,40,-123,401.6709226,"50",52.871,52.871,"2",5.794,5.794,"5","0","3",293,"144","188","1","33",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000216",true,2014/05/28,5.792,52.872,,40,-134,401.6709195,"8",52.872,52.872,B,5.792,5.792,"1","0","3",0,"140","184","2","40",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000217",true,2014/05/28,5.814,52.875,,40,-129,401.6709247,"58",52.875,52.875,"1",5.814,5.814,"5","0","3",350,"4","42","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000218",true,2014/05/28,5.805,52.867,,40,-131,401.670925,"8",52.867,52.867,B,5.805,5.805,"2","0","3",60,"146","172","1","11",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000219",true,2014/05/28,5.805,52.867,,40,-131,401.6709251,"8",52.867,52.867,B,5.805,5.805,"2","0","3",60,"146","172","1","11",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000220",true,2014/05/28,5.804,52.864,,40,-129,401.6709225,"50",52.864,52.864,"2",5.804,5.804,"4","0","3",237,"5","42","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000221",true,2014/05/28,5.803,52.864,,40,-128,401.6709236,"68",52.864,52.864,"3",5.803,5.803,"6","0","3",295,"6","42","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000222",true,2014/05/28,5.804,52.865,,40,-130,401.670924,"0",52.865,52.865,A,5.804,5.804,"3","0","3",118,"143","36","2","17",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000223",true,2014/05/28,5.806,52.87,,40,-130,401.6709235,"8",52.87,52.87,B,5.806,5.806,"2","0","3",60,"146","160","3","34",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000224",true,2014/05/28,5.754,52.845,,41,-122,401.670905,"40",52.845,52.845,"0",5.754,5.754,"5","0","3",234,"138","160","1","49",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000225",true,2014/05/28,5.781,52.873,,40,-127,401.6709236,"7",52.873,52.873,A,5.781,5.781,"3","0","3",179,"147","160","3","29",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000226",true,2014/05/30,5.847,52.86,,40,-124,401.6709116,"0",52.86,52.86,B,5.847,5.847,"2","0","3",121,"184","200","1","31",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000227",true,2014/05/30,5.968,52.835,,43,-117,401.6709165,"50",52.835,52.835,"0",5.968,5.968,"4","3","3",236,"2","43","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000228",true,2014/05/30,5.799,52.855,,40,-130,401.6709009,"58",52.855,52.855,"2",5.799,5.799,"7","0","3",351,"190","200","2","49",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000229",true,2014/05/30,5.775,52.84,,40,-126,401.6708984,"40",52.84,52.84,"1",5.775,5.775,"6","0","3",299,"197","200","2","49",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000230",true,2014/05/30,5.785,52.858,,40,-132,401.6709078,"0",52.858,52.858,B,5.785,5.785,"1","0","3",0,"194","136","2","49",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000231",true,2014/05/30,5.822,52.856,,40,-125,401.6709108,"48",52.856,52.856,"1",5.822,5.822,"7","0","3",463,"195","196","1","9",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000232",true,2014/05/30,5.8,52.864,,40,-121,401.6709049,"58",52.864,52.864,"3",5.8,5.8,"8","0","3",472,"173","192","1","37",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000233",true,2014/05/30,5.8,52.864,,40,-121,401.6709049,"58",52.864,52.864,"3",5.8,5.8,"8","0","3",472,"173","192","1","37",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000234",true,2014/05/30,5.787,52.866,,40,-123,401.6709023,"8",52.866,52.866,B,5.787,5.787,"2","0","3",174,"164","192","3","55",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000235",true,2014/05/30,5.788,52.866,,40,-123,401.6709025,"8",52.866,52.866,B,5.788,5.788,"2","0","3",174,"164","192","3","55",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000236",true,2014/05/30,5.802,52.864,,40,-125,401.6709069,"58",52.864,52.864,"2",5.802,5.802,"5","0","3",351,"8","43","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000237",true,2014/05/30,5.802,52.863,,40,-127,401.6709085,"58",52.863,52.863,"3",5.802,5.802,"5","0","3",290,"163","184","2","3",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000238",true,2014/05/30,5.81,52.862,,40,-122,401.6709152,"68",52.862,52.862,"2",5.81,5.81,"6","0","3",299,"10","43","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000239",true,2013/02/05,-7.10300000000001,38.9,,257,-132,401.6739272,"0",38.9,38.9,B,-7.103,-7.103,"2","0","3",118,"158","188","3","12",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000240",true,2013/02/05,-7.03199999999998,38.888,,224,-128,401.6739145,"0",38.888,38.888,B,-7.032,-7.032,"1","0","3",0,"158","188","1","12",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000241",false,2013/02/05,,,true,0,-128,401.65,"0",,,Z,,,"1","0",,,"158","188","1","12",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000242",true,2013/02/05,-6.29000000000002,38.888,,346,-136,401.673865,"0",38.888,38.888,B,-6.29,-6.29,"1","0","3",0,"70","103","1","51",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000243",true,2013/02/05,-6.27699999999999,38.926,,343,-127,401.673872,"48",38.926,38.926,"0",-6.277,-6.277,"5","0","3",423,"3","1","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000244",true,2013/02/05,-5.93200000000002,39.01,,287,-125,401.6739099,"5",39.01,39.01,A,-5.932,-5.932,"3","0","3",186,"182","180","2","34",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000245",true,2013/02/05,-5.92000000000002,39.031,,290,-130,401.6739119,"48",39.031,39.031,"0",-5.92,-5.92,"5","0","3",308,"178","184","2","60",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000246",true,2013/02/05,-5.93200000000002,39.023,,288,-122,401.6739122,"50",39.023,39.023,"3",-5.932,-5.932,"8","0","3",612,"174","180","1","61",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000247",true,2013/02/05,-5.767,39.063,,301,-128,401.6739161,"8",39.063,39.063,B,-5.767,-5.767,"1","0","3",0,"162","180","2","20",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000248",true,2013/02/05,-5.93400000000003,39.024,,288,-134,401.6739165,"8",39.024,39.024,B,-5.934,-5.934,"2","0","3",361,"160","184","3","31",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000249",true,2013/02/05,-5.86500000000001,39.039,,294,-122,401.6739164,"8",39.039,39.039,B,-5.865,-5.865,"1","0","3",0,"158","180","2","46",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000250",true,2013/02/05,-5.928,39.037,,291,-123,401.6739246,"8",39.037,39.037,A,-5.928,-5.928,"3","0","3",243,"10","1","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000251",false,2013/02/07,,,true,0,-133,401.65,"0",,,Z,,,"1","0",,,"149","192","1","43",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000252",true,2013/02/07,-5.923,39.055,,296,-134,401.6739246,"0",39.055,39.055,B,-5.923,-5.923,"2","0","3",60,"147","184","3","46",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000253",true,2013/02/07,-5.91699999999997,39.057,,296,-122,401.6739229,"58",39.057,39.057,"3",-5.917,-5.917,"7","0","3",489,"150","176","2","47",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000254",true,2013/02/08,-5.91800000000001,39.054,,295,-126,401.6739236,"8",39.054,39.054,B,-5.918,-5.918,"1","0","3",0,"150","164","3","30",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000255",true,2013/02/08,-5.84699999999998,39.056,,303,-130,401.6739292,"8",39.056,39.056,B,-5.847,-5.847,"1","0","3",0,"133","160","2","54",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000256",true,2013/02/10,-5.80099999999999,39.037,,314,-138,401.673932,"0",39.037,39.037,B,-5.801,-5.801,"2","0","3",59,"133","180","1","52",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000257",true,2013/02/10,-5.89999999999998,39.042,,292,-118,401.6739352,"50",39.042,39.042,"1",-5.9,-5.9,"4","1","3",177,"3","3","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000258",true,2013/02/10,-5.81999999999999,39.052,,298,-133,401.6739516,"8",39.052,39.052,B,-5.82,-5.82,"2","0","3",62,"5","3","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000259",true,2013/02/10,-5.928,39.039,,291,-125,401.6739222,"0",39.039,39.039,A,-5.928,-5.928,"3","0","3",122,"149","176","2","30",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000260",true,2013/02/10,-5.904,39.041,,290,-115,401.673923,"58",39.041,39.041,"3",-5.904,-5.904,"4","4","3",175,"151","172","1","43",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000261",true,2013/02/10,-5.90600000000001,39.043,,291,-130,401.6739285,"8",39.043,39.043,B,-5.906,-5.906,"2","0","3",61,"7","3","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000262",true,2013/02/10,-5.90300000000002,39.049,,294,-131,401.6739204,"8",39.049,39.049,B,-5.903,-5.903,"1","0","3",0,"163","168","1","8",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000263",true,2013/02/10,-5.88799999999998,39.046,,295,-120,401.6739209,"58",39.046,39.046,"2",-5.888,-5.888,"7","0","3",431,"153","172","3","54",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000264",true,2013/02/12,-5.91699999999997,39.044,,289,-133,401.6739191,"50",39.044,39.044,"2",-5.917,-5.917,"4","0","3",311,"161","200","3","34",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000265",true,2013/02/12,-5.88099999999997,39.048,,298,-121,401.6739313,"50",39.048,39.048,"1",-5.881,-5.881,"9","0","3",543,"156","200","2","45",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000266",true,2013/02/12,-5.92099999999999,39.058,,310,-120,401.6739176,"58",39.058,39.058,"1",-5.921,-5.921,"7","0","3",403,"137","204","3","12",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000267",true,2013/02/12,-5.88499999999999,39.062,,296,-127,401.6739268,"58",39.062,39.062,"3",-5.885,-5.885,"5","0","3",362,"4","4","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000268",true,2013/02/12,-5.88,39.055,,293,-122,401.6739325,"40",39.055,39.055,"0",-5.88,-5.88,"7","0","3",414,"124","188","3","46",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000269",true,2013/02/12,-5.90100000000001,39.019,,287,-132,401.6739497,"8",39.019,39.019,B,-5.901,-5.901,"2","0","3",122,"149","180","3","2",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000270",true,2013/02/12,-5.95800000000003,38.997,,295,-125,401.6739529,"8",38.997,38.997,B,-5.958,-5.958,"2","0","3",300,"138","168","3","22",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000271",true,2013/02/15,-5.86500000000001,39.064,,302,-127,401.6739477,"0",39.064,39.064,B,-5.865,-5.865,"2","0","3",397,"134","168","3","18",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000272",true,2013/02/15,-5.90600000000001,39.044,,291,-123,401.6739342,"50",39.044,39.044,"2",-5.906,-5.906,"4","0","3",166,"122","164","1","22",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
